review_id,sentence_id,sentence_index,primary_segment,Asin,Brand,Nation,Rating,sentence_polarity,sentiment_type,feature_dimension,feature_tag,matched_keywords,Sentence,Content
8942,8942_1,1,儿童/课堂使用群,B013NMZ92U,posca,US,5,0.0,positive,性价比,正面-性价比高,worth the price,Worth the price!,Worth the price! Perfect for kids who like to draw!
8943,8943_1,1,,B013NMZ92U,posca,US,5,0.0,positive,性价比,正面-性价比高,good value for the money,Good value for the money,Good value for the money
8945,8945_1,1,,B013NMZ92U,posca,US,5,0.0,negative,性价比,负面-价格昂贵,premium price,Worth it for paying the premium price.,Worth it for paying the premium price. We had other similar products. But this truly justified the extra $$$
8947,8947_2,2,,B013NMZ92U,posca,US,1,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,I think they are old and dried out.,Out of two packages only three work. I think they are old and dried out. I tried several times to get them going. I pressed down and scribbled. No luck. I would not buy this product unless you try them in the store
8949,8949_1,1,,B013NMZ92U,posca,US,1,0.0,negative,颜色种类,负面-色彩单调/反馈,missing colors,It was really annoying because there were missing colors but most of the remaining colors had been used,It was really annoying because there were missing colors but most of the remaining colors had been used
8952,8952_1,1,,B013NMZ92U,posca,US,2,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,"The green marker dried out within 30 minutes of use on day one… all of the rest of the colors are still working great a few days later, but it messed up the project I was working on, and now I’d have to spend another $30 just to get another green marker to finish it… which makes them not worth the price in my opinion.","The green marker dried out within 30 minutes of use on day one… all of the rest of the colors are still working great a few days later, but it messed up the project I was working on, and now I’d have to spend another $30 just to get another green marker to finish it… which makes them not worth the price in my opinion."
8952,8952_1,1,,B013NMZ92U,posca,US,2,0.0,negative,性价比,负面-价格昂贵,not worth the price,"The green marker dried out within 30 minutes of use on day one… all of the rest of the colors are still working great a few days later, but it messed up the project I was working on, and now I’d have to spend another $30 just to get another green marker to finish it… which makes them not worth the price in my opinion.","The green marker dried out within 30 minutes of use on day one… all of the rest of the colors are still working great a few days later, but it messed up the project I was working on, and now I’d have to spend another $30 just to get another green marker to finish it… which makes them not worth the price in my opinion."
8959,8959_1,1,,B013NMZ92U,posca,US,5,0.0,positive,笔头耐用性,正面-寿命长,long lasting,"These are vibrant long lasting colors, even on my shoes!","These are vibrant long lasting colors, even on my shoes!"
8959,8959_1,1,,B013NMZ92U,posca,US,5,0.0,positive,墨水特性,正面-持久/防水,long lasting,"These are vibrant long lasting colors, even on my shoes!","These are vibrant long lasting colors, even on my shoes!"
8959,8959_1,1,,B013NMZ92U,posca,US,5,0.0,positive,容量,正面-容量大/耐用,long lasting,"These are vibrant long lasting colors, even on my shoes!","These are vibrant long lasting colors, even on my shoes!"
8960,8960_4,4,儿童/课堂使用群,B013NMZ92U,posca,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,Dang they're expensive!,My kids LOVE these paint pens! They must've seen them on Youtube or something because they asked for this exact brand! Only negative is the cost. Dang they're expensive!
8967,8967_4,4,,B013NMZ92U,posca,US,5,0.0,positive,墨水特性,正面-干燥快/防涂抹,not bleed,"When mixing colors on canvas or paper, the markers do not bleed into each other.","These paint markers are amazing. A little goes a long way for sure. I love the formula stays spreadable and does not clump even when layering. When mixing colors on canvas or paper, the markers do not bleed into each other."
8968,8968_1,1,,B013NMZ92U,posca,US,1,0.0,negative,性价比,负面-价格昂贵,expensive,I bought these even though they were the most expensive of all the ones I con.,I bought these even though they were the most expensive of all the ones I con. I tried everything. Shaking. Pumping the tips. They were scratchy and I could not get a consistent flow.
8968,8968_5,5,,B013NMZ92U,posca,US,1,0.0,negative,笔头表现,负面-细节控制差,scratchy,They were scratchy and I could not get a consistent flow.,I bought these even though they were the most expensive of all the ones I con. I tried everything. Shaking. Pumping the tips. They were scratchy and I could not get a consistent flow.
8968,8968_5,5,,B013NMZ92U,posca,US,1,0.0,negative,流畅性,负面-干涩/刮纸/断墨,scratchy,They were scratchy and I could not get a consistent flow.,I bought these even though they were the most expensive of all the ones I con. I tried everything. Shaking. Pumping the tips. They were scratchy and I could not get a consistent flow.
8970,8970_4,4,儿童/课堂使用群,B013NMZ92U,posca,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,full coverage,"One observation my granddaughter and I made is that occasionally, you may need to go over a line or object twice to achieve full coverage, which is a bummer because more ink has to be used.","I purchased these markers for my 10-year-old granddaughter, and they make an excellent artistic tool for kids with vivid imaginations. Ensure you select the correct tip size, i.e., 1 mm, 3 mm, or 5 mm when ordering. Additionally, it's necessary to apply some pressure to the marker to initiate the ink flow. One observation my granddaughter and I made is that occasionally, you may need to go over a line or object twice to achieve full coverage, which is a bummer because more ink has to be used."
8971,8971_4,4,多表面diy/定制群,B013NMZ92U,posca,US,5,0.0,positive,性价比,正面-性价比高,price was perfect,The price was perfect due to I bought them during the sale.,My son loves these Posca markers. He loves that they can paint on any surface. He loves to paint his model cars. The price was perfect due to I bought them during the sale. They last quite awhile plus they're refillable.
8971,8971_5,5,多表面diy/定制群,B013NMZ92U,posca,US,5,0.0,positive,笔头耐用性,正面-寿命长,they last,They last quite awhile plus they're refillable.,My son loves these Posca markers. He loves that they can paint on any surface. He loves to paint his model cars. The price was perfect due to I bought them during the sale. They last quite awhile plus they're refillable.
8971,8971_5,5,多表面diy/定制群,B013NMZ92U,posca,US,5,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),refillable,They last quite awhile plus they're refillable.,My son loves these Posca markers. He loves that they can paint on any surface. He loves to paint his model cars. The price was perfect due to I bought them during the sale. They last quite awhile plus they're refillable.
8972,8972_1,1,多表面diy/定制群,B013NMZ92U,posca,US,5,0.0,negative,流畅性,负面-出墨过多/漏墨,bleed through,These are a great addition to our arts and crafts supplies and they don't bleed through the paper!,These are a great addition to our arts and crafts supplies and they don't bleed through the paper!
8972,8972_1,1,多表面diy/定制群,B013NMZ92U,posca,US,5,0.0,negative,场景表现,负面-不适合着色书/填色,bleed through | bleed through the paper,These are a great addition to our arts and crafts supplies and they don't bleed through the paper!,These are a great addition to our arts and crafts supplies and they don't bleed through the paper!
8975,8975_1,1,,B013NMZ92U,posca,US,3,0.0,negative,性价比,负面-价格昂贵,expensive,These paint markers are very expensive and not that great of quality.,These paint markers are very expensive and not that great of quality. The tips pill and become difficult to use with a clean edge.
8975,8975_2,2,,B013NMZ92U,posca,US,3,0.0,negative,笔头耐用性,负面-磨损/分叉,tips pill,The tips pill and become difficult to use with a clean edge.,These paint markers are very expensive and not that great of quality. The tips pill and become difficult to use with a clean edge.
8975,8975_2,2,,B013NMZ92U,posca,US,3,0.0,negative,教育与启发,负面-有学习门槛,difficult to use,The tips pill and become difficult to use with a clean edge.,These paint markers are very expensive and not that great of quality. The tips pill and become difficult to use with a clean edge.
8981,8981_1,1,,B013NMZ92U,posca,US,5,0.0,positive,性价比,正面-性价比高,great price,Unmatched quality And at a great price!,Unmatched quality And at a great price! Posca pens are the best and they arrived on time and as described.
8981,8981_2,2,,B013NMZ92U,posca,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,arrived on time,Posca pens are the best and they arrived on time and as described.,Unmatched quality And at a great price! Posca pens are the best and they arrived on time and as described.
8983,8983_1,1,,B013NMZ92U,posca,US,5,0.0,negative,性价比,负面-价格昂贵,pricey,Pricey but extremely good just don’t squish it a little to much 😐,Pricey but extremely good just don’t squish it a little to much 😐
8995,8995_2,2,,B013NMZ92U,posca,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,arrived quickly,Highly recommend (arrived quickly).,These pens are even better than I anticipated. Highly recommend (arrived quickly). Wonderful for art marking over acrylic.
8999,8999_2,2,,B013NMZ92U,posca,US,1,0.0,negative,外观与包装,负面-包装廉价/易损坏,boxes smashed and ripped apart,"Boxes smashed and ripped apart, products everywhere.","So....I guess this isn't a Posca specific gripe, but this is the state of the package I just opened. Boxes smashed and ripped apart, products everywhere. This is crazy."
9000,9000_1,1,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,表面/介质表现,正面-在石头上表现好,great for rock painting,This pens work great for rock painting.,This pens work great for rock painting.  The colors are vibrant and the paint flows well from the pens.  Would definitely buy again.
9000,9000_2,2,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-书写流畅,flows well,The colors are vibrant and the paint flows well from the pens.,This pens work great for rock painting.  The colors are vibrant and the paint flows well from the pens.  Would definitely buy again.
9005,9005_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,性价比,正面-性价比高,value for money,Excellent product and good value for money.,Excellent product and good value for money.
9006,9006_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,arrived on time,arrived on time - using for wooden christmas decorations,arrived on time - using for wooden christmas decorations
9012,9012_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"They were smooth, great colors and easy to use.","These paint pens worked great! We used them to paint on wood ornaments! They were smooth, great colors and easy to use."
9012,9012_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"They were smooth, great colors and easy to use.","These paint pens worked great! We used them to paint on wood ornaments! They were smooth, great colors and easy to use."
9016,9016_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-速干且平整,not messy,Love these and do great job and not messy like some are,Love these and do great job and not messy like some are
9018,9018_2,2,儿童/课堂使用群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔头耐用性,正面-坚固抗损,very durable,They were easy to use and very durable.,My grandkids and I had a lot of fun using these pens to color rocks with. They were easy to use and very durable. The colors came out easily and dried right away. The kids loved them and we colored rocks all day!
9018,9018_2,2,儿童/课堂使用群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,They were easy to use and very durable.,My grandkids and I had a lot of fun using these pens to color rocks with. They were easy to use and very durable. The colors came out easily and dried right away. The kids loved them and we colored rocks all day!
9018,9018_2,2,儿童/课堂使用群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,They were easy to use and very durable.,My grandkids and I had a lot of fun using these pens to color rocks with. They were easy to use and very durable. The colors came out easily and dried right away. The kids loved them and we colored rocks all day!
9019,9019_1,1,,B01N5HUE1P,ARTISTRO,US,4,0.0,negative,笔头耐用性,负面-寿命不匹配,dry out,"We'll see how well the caps seal, over time, so that they don't dry out.","We'll see how well the caps seal, over time, so that they don't dry out. Good thickness and coverage."
9023,9023_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Great product, really bright and easy to use.","Great product, really bright and easy to use."
9023,9023_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Great product, really bright and easy to use.","Great product, really bright and easy to use."
9024,9024_1,1,,B01N5HUE1P,ARTISTRO,US,4,0.0,negative,笔头耐用性,负面-寿命不匹配,dry out,Love how these markers apply evenly and do not dry out or overspill.,"Love how these markers apply evenly and do not dry out or overspill. I would give them five stars exceptthere were two variations of a pink color in the packet but no red. I needed red! Very frustrating when you are already into your project and realize this packing error.  As a follow-up, the company reached out and offered a complete refund which I appreciated. I would have preferred they just send me the missing red marker though. The markers are high quality."
9026,9026_4,4,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Very easy to use and work great!,"I love to design and craft. My husband bought these for me as a gift and I love using them! I wish there were some thinner tips, but these get the jobs done for most of my crafts! Very easy to use and work great!"
9026,9026_4,4,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Very easy to use and work great!,"I love to design and craft. My husband bought these for me as a gift and I love using them! I wish there were some thinner tips, but these get the jobs done for most of my crafts! Very easy to use and work great!"
9029,9029_4,4,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-书写流畅,write smoothly,these work great and u can write smoothly without paint stopping and having to start over,i added a pic of a random painting i made and used the paint pens over it to test them. the yellow on the black is still vibrant with just one layer!! i bought a sharpie paint pen a while back and it didn’t work. these work great and u can write smoothly without paint stopping and having to start over
9044,9044_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,墨水特性,正面-干燥快/防涂抹,no bleeding | no bleed,No bleeding in the grain either.,These pens are great to colour wooden pieces that I make. No bleeding in the grain either.
9047,9047_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Excellent product, easy to use, fast delivery, perfect will buy again","Excellent product, easy to use, fast delivery, perfect will buy again"
9047,9047_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Excellent product, easy to use, fast delivery, perfect will buy again","Excellent product, easy to use, fast delivery, perfect will buy again"
9048,9048_1,1,,B01N5HUE1P,ARTISTRO,US,1,0.0,negative,笔头耐用性,负面-寿命不匹配,dried up,They were all dried up and wouldn't prime.,They were all dried up and wouldn't prime. I'm returning them.
9057,9057_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use.,Easy to use. Good colour coverage
9057,9057_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use.,Easy to use. Good colour coverage
9061,9061_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-速干且平整,dry quickly,The colors are vibrant and dry quickly.,The colors are vibrant and dry quickly. It takes a little time to get them working but the are easy to use once the paint starts flowing
9061,9061_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,It takes a little time to get them working but the are easy to use once the paint starts flowing,The colors are vibrant and dry quickly. It takes a little time to get them working but the are easy to use once the paint starts flowing
9061,9061_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,It takes a little time to get them working but the are easy to use once the paint starts flowing,The colors are vibrant and dry quickly. It takes a little time to get them working but the are easy to use once the paint starts flowing
9069,9069_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,They are vivid and bright and easy to use,These are awesome. Bought for our daughter to Colour rocks. They are vivid and bright and easy to use
9069,9069_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,They are vivid and bright and easy to use,These are awesome. Bought for our daughter to Colour rocks. They are vivid and bright and easy to use
9071,9071_4,4,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,2,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),refill,I’m really disappointed because you can’t refill them and for the price I paid I thought they would last longer.,I was so excited for these pens. I haven’t really used them a lot and they are empty! We did a few smaller rocks. I’m really disappointed because you can’t refill them and for the price I paid I thought they would last longer.
9072,9072_1,1,,B01N5HUE1P,ARTISTRO,US,3,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,"Open for a week and 2 colours bibs are dried out, and leaking from the side, tried many ways to fix it - wash, changing nibs but doesn’t work :( dissatisfied and disappointed.","Open for a week and 2 colours bibs are dried out, and leaking from the side, tried many ways to fix it - wash, changing nibs but doesn’t work :( dissatisfied and disappointed."
9074,9074_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,These market reviews are not great but I bought them because I wanted something easier then constantly dipping my paint brush into paint.These markers are fantastic!These markers are individually wrapped so mine were not dried out and worked perfectly!I left my project a couple of days and then came back still not issues with the markers.Make sure the cap is secured tightly it’s not the company error if you don’t care for you’re product!The markers need a couple mins to prime the tip and allow the paint to come through so don’t freak out right away wait and see.,"Okay. These market reviews are not great but I bought them because I wanted something easier then constantly dipping my paint brush into paint.These markers are fantastic!These markers are individually wrapped so mine were not dried out and worked perfectly!I left my project a couple of days and then came back still not issues with the markers.Make sure the cap is secured tightly it’s not the company error if you don’t care for you’re product!The markers need a couple mins to prime the tip and allow the paint to come through so don’t freak out right away wait and see. Try try again! (pictured white tip then the rest is  black)The writing in smooth and stays put, if you make a mistake you can wipe of with a baby wipe the surface is sleek. (Might not work on canvas)These markers are fantastic.Thank you so much!"
9084,9084_7,7,儿童/课堂使用群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,外观与包装,正面-包装美观/保护好,well packaged,They were well packaged.,"I love these paint pens. The paint comes out opaque and vibrant. They write well- just very precise. I  love them! I highly recommend! Easy for adults and kids to use. They were well packaged. I will order again, for sure!"
9087,9087_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use and lovely product.,Easy to use and lovely product.
9087,9087_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use and lovely product.,Easy to use and lovely product.
9089,9089_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-速干且平整,dry quickly,"These work well, dry quickly and I'm very happy with them.","These work well, dry quickly and I'm very happy with them.  I just ordered the extra-fine pens too."
9092,9092_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Easy to use, nice flow, vibrant colours.","Easy to use, nice flow, vibrant colours. Definitely recommend!"
9092,9092_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Easy to use, nice flow, vibrant colours.","Easy to use, nice flow, vibrant colours. Definitely recommend!"
9096,9096_2,2,,B01N5HUE1P,ARTISTRO,US,1,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,The ink is dried out in the pen.,Some markers are not working.  The ink is dried out in the pen.
9097,9097_1,1,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,4,0.0,negative,性价比,负面-价格昂贵,expensive,"I have had a few paint markers in the past, mostly expensive branded ones.","I have had a few paint markers in the past, mostly expensive branded ones. But these are just as good but for half the price.I do a lot of mural art work on glass and wood and these have really impressed me. The colour pay off is great next to no streaks, loads of different colours that can be easily layered, and they don't run dry."
9097,9097_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,4,0.0,positive,流畅性,正面-速干且平整,no streaks,"The colour pay off is great next to no streaks, loads of different colours that can be easily layered, and they don't run dry.","I have had a few paint markers in the past, mostly expensive branded ones. But these are just as good but for half the price.I do a lot of mural art work on glass and wood and these have really impressed me. The colour pay off is great next to no streaks, loads of different colours that can be easily layered, and they don't run dry."
9097,9097_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,4,0.0,positive,绘画表现,正面-涂色均匀,no streaks,"The colour pay off is great next to no streaks, loads of different colours that can be easily layered, and they don't run dry.","I have had a few paint markers in the past, mostly expensive branded ones. But these are just as good but for half the price.I do a lot of mural art work on glass and wood and these have really impressed me. The colour pay off is great next to no streaks, loads of different colours that can be easily layered, and they don't run dry."
9104,9104_2,2,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),reusable,"He needed to have two bags for school, one for clean masks and one for dirty, but I struggled finding a reusable bag that had clear clean/dirty imagery on it so I thought I’d make some.","I bought these to make mask bags for my pre-schooler who can’t read yet. He needed to have two bags for school, one for clean masks and one for dirty, but I struggled finding a reusable bag that had clear clean/dirty imagery on it so I thought I’d make some. The paint pens worked great. I didn’t have any issues with exploding pens and once primed the paint came out smoothly and evenly. Very easy to use.I did notice that the listing says these work on fabric, but the box does not, so I’m hoping it doesn’t all come out in the wash. Will update with post wash results after they’ve had some time to dry."
9104,9104_5,5,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Very easy to use.I did notice that the listing says these work on fabric, but the box does not, so I’m hoping it doesn’t all come out in the wash.","I bought these to make mask bags for my pre-schooler who can’t read yet. He needed to have two bags for school, one for clean masks and one for dirty, but I struggled finding a reusable bag that had clear clean/dirty imagery on it so I thought I’d make some. The paint pens worked great. I didn’t have any issues with exploding pens and once primed the paint came out smoothly and evenly. Very easy to use.I did notice that the listing says these work on fabric, but the box does not, so I’m hoping it doesn’t all come out in the wash. Will update with post wash results after they’ve had some time to dry."
9104,9104_5,5,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Very easy to use.I did notice that the listing says these work on fabric, but the box does not, so I’m hoping it doesn’t all come out in the wash.","I bought these to make mask bags for my pre-schooler who can’t read yet. He needed to have two bags for school, one for clean masks and one for dirty, but I struggled finding a reusable bag that had clear clean/dirty imagery on it so I thought I’d make some. The paint pens worked great. I didn’t have any issues with exploding pens and once primed the paint came out smoothly and evenly. Very easy to use.I did notice that the listing says these work on fabric, but the box does not, so I’m hoping it doesn’t all come out in the wash. Will update with post wash results after they’ve had some time to dry."
9105,9105_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use no brushes just use it like magic marker It’s great for those little jobs,Easy to use no brushes just use it like magic marker It’s great for those little jobs
9105,9105_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use no brushes just use it like magic marker It’s great for those little jobs,Easy to use no brushes just use it like magic marker It’s great for those little jobs
9115,9115_2,2,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use and covers good.,I bought these for rock painting. Easy to use and covers good. There wasn't any problems when the clear coat was added.
9115,9115_2,2,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use and covers good.,I bought these for rock painting. Easy to use and covers good. There wasn't any problems when the clear coat was added.
9118,9118_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,性价比,正面-性价比高,deal | great deal,"I purchase this product during prime day, it was a great deal !","Prior buying the markers I have no idea how to use makers for any other surface besides paint and canvas. I wanted to try something new and gave this product a chance. I purchase this product during prime day, it was a great deal ! Then I use the makers to decorate stones for my grandmother's gift (picture above). My project turned out great ! better than I expected and the seller made sure I have this e-book on how to use these markers. I know with a little more practice I will have better results. The stones looks great and it was my first time doing this. Just follow instructions and you will create wonderful DIY projects.  Overall, these markers are wonderful for beginners and easy to use."
9118,9118_10,10,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Overall, these markers are wonderful for beginners and easy to use.","Prior buying the markers I have no idea how to use makers for any other surface besides paint and canvas. I wanted to try something new and gave this product a chance. I purchase this product during prime day, it was a great deal ! Then I use the makers to decorate stones for my grandmother's gift (picture above). My project turned out great ! better than I expected and the seller made sure I have this e-book on how to use these markers. I know with a little more practice I will have better results. The stones looks great and it was my first time doing this. Just follow instructions and you will create wonderful DIY projects.  Overall, these markers are wonderful for beginners and easy to use."
9118,9118_10,10,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Overall, these markers are wonderful for beginners and easy to use.","Prior buying the markers I have no idea how to use makers for any other surface besides paint and canvas. I wanted to try something new and gave this product a chance. I purchase this product during prime day, it was a great deal ! Then I use the makers to decorate stones for my grandmother's gift (picture above). My project turned out great ! better than I expected and the seller made sure I have this e-book on how to use these markers. I know with a little more practice I will have better results. The stones looks great and it was my first time doing this. Just follow instructions and you will create wonderful DIY projects.  Overall, these markers are wonderful for beginners and easy to use."
9129,9129_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,色彩一致性,正面-颜色准确,consistency,Was very pleased with the colors and paint consistency.,I used them to personalize ornaments for the holidays. Was very pleased with the colors and paint consistency. The seller provided great product information.
9129,9129_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,色彩一致性,正面-生产-品控(VS 其他笔),consistency,Was very pleased with the colors and paint consistency.,I used them to personalize ornaments for the holidays. Was very pleased with the colors and paint consistency. The seller provided great product information.
9131,9131_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use and makes great lines,"Great pens, purchased again! Easy to use and makes great lines"
9131,9131_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use and makes great lines,"Great pens, purchased again! Easy to use and makes great lines"
9133,9133_2,2,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,流畅性,正面-速干且平整,dry quickly,They dry quickly.,"The colors are great, ease of use.  They dry quickly.  My granddaughter uses them for rock painting."
9135,9135_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,色彩饱和度与混合,正面-鲜艳/饱和,vibrant colors,"Vibrant colors, refillable, good amount of paint.","Vibrant colors, refillable, good amount of paint."
9135,9135_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),refillable,"Vibrant colors, refillable, good amount of paint.","Vibrant colors, refillable, good amount of paint."
9136,9136_3,3,多表面diy/定制群,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,arrived on time,:o)Arrived on time and were well packed.,Except for the odd blob they work awesome. Love them for my rock painting!!! :o)Arrived on time and were well packed. :o)
9137,9137_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,negative,墨水特性,负面-消耗快,ran out of ink quickly,It's a bit expensive for what I worked on though since I ran out of ink quickly.,It is as advertised. It's a bit expensive for what I worked on though since I ran out of ink quickly.
9137,9137_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,It's a bit expensive for what I worked on though since I ran out of ink quickly.,It is as advertised. It's a bit expensive for what I worked on though since I ran out of ink quickly.
9137,9137_2,2,,B01N5HUE1P,ARTISTRO,US,5,0.0,negative,容量,负面-容量小/消耗快,ran out of ink,It's a bit expensive for what I worked on though since I ran out of ink quickly.,It is as advertised. It's a bit expensive for what I worked on though since I ran out of ink quickly.
9143,9143_2,2,,B01N5HUE1P,ARTISTRO,US,1,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,I think they are dried out.,Didnt work at all. I think they are dried out.
9144,9144_1,1,,B01N5HUE1P,ARTISTRO,US,4,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),refill,"not much paint in each, too bad you cannot refill them","not much paint in each, too bad you cannot refill them"
9145,9145_1,1,,B01N5HUE1P,ARTISTRO,US,1,0.0,negative,性价比,负面-价格昂贵,waste of money | a waste of money,This item is a waste of money.,This item is a waste of money.  Did not work; couldn't get the product to come out of the pens no matter how much they were shook
9146,9146_1,1,,B01N5HUE1P,ARTISTRO,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Each color look nice and easy to use.,Each color look nice and easy to use. Like it
9146,9146_1,1,,B01N5HUE1P,ARTISTRO,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,Each color look nice and easy to use.,Each color look nice and easy to use. Like it
9147,9147_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,性价比,正面-性价比高,cheaper than,"Cheaper than Posca and Edding paint pens, but just as good.The colours in this set were just what I wanted.Good coverage, nice and thick paint, strong colours.","Cheaper than Posca and Edding paint pens, but just as good.The colours in this set were just what I wanted.Good coverage, nice and thick paint, strong colours."
9148,9148_1,1,,B01N5HUE1P,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use,Easy to use
