review_id,sentence_id,sentence_index,primary_segment,Asin,Brand,Nation,Rating,sentence_polarity,sentiment_type,feature_dimension,feature_tag,matched_keywords,Sentence,Content
3164,3164_8,8,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,negative,多样性与适配性,负面-可拓展性差 (Poor expandability),limited number of colors available,They are excellent for all my painting projects!Pros:VERY long-lastingQuality nibsGood coverageNo leaksNo pools of paint on projectsVibrant colorsOpacityGreat valueDry quicklyCons:The ONLY con is the limited number of colors available,"I've placed 7 different Uni-posca paint marker orders.  That should tell you how great they are.  I have them in various sizes.  They are the best paint markers I've ever owned!  They last forever, have high-quality nibs, & never leak or run.  I decided to order some Elmer's paint markers so I could get some metallic & neon colors & was sorely disappointed in them, I'm spoiled after using the Uni-posca.  I use these paint pens for painting on rocks, painting on tiny stretched canvases, decorating gift boxes, on lettering wooden plaques, and on wooden blocks.  They are excellent for all my painting projects!Pros:VERY long-lastingQuality nibsGood coverageNo leaksNo pools of paint on projectsVibrant colorsOpacityGreat valueDry quicklyCons:The ONLY con is the limited number of colors available"
3164,3164_8,8,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,容量,正面-容量大/耐用,long lasting,They are excellent for all my painting projects!Pros:VERY long-lastingQuality nibsGood coverageNo leaksNo pools of paint on projectsVibrant colorsOpacityGreat valueDry quicklyCons:The ONLY con is the limited number of colors available,"I've placed 7 different Uni-posca paint marker orders.  That should tell you how great they are.  I have them in various sizes.  They are the best paint markers I've ever owned!  They last forever, have high-quality nibs, & never leak or run.  I decided to order some Elmer's paint markers so I could get some metallic & neon colors & was sorely disappointed in them, I'm spoiled after using the Uni-posca.  I use these paint pens for painting on rocks, painting on tiny stretched canvases, decorating gift boxes, on lettering wooden plaques, and on wooden blocks.  They are excellent for all my painting projects!Pros:VERY long-lastingQuality nibsGood coverageNo leaksNo pools of paint on projectsVibrant colorsOpacityGreat valueDry quicklyCons:The ONLY con is the limited number of colors available"
3167,3167_10,10,儿童/课堂使用群,B001ANVDMU,posca,US,5,0.0,positive,性价比,正面-性价比高,can t beat the price,You can't beat the price on these anywhere!,"Love these markers!  The colors are bright and the paint flows on smoothly and evenly.  I used these to paint details on top of acrylic paintings. You have more control with these and it's not as tedious as using a brush if you like to make repetitive designs. The paint covered very well, and the opaque light colors on top of dark areas covered completely.  The markers dry to a flat finish, but you can paint gloss gel over it and make it shiny. These markers stay neater than others I've used - no blobby paint build up around the tip, and no horrific overflow when loading the tip. Outstanding product.  I plan to buy several more sets for my art class for my students to enjoy.  You can't beat the price on these anywhere!"
3173,3173_6,6,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,great opacity,"I usually work on hard, textured surfaces.The paint mostly has great opacity, except for the light orange and yellow.","""Medium nib"" might be a bit deceptive. These are 2mm+ bullet tip nibs--great for some things, but not precision. I really like them in conjunction with a 3M or 1M set with finer nibs. The nibs soften a little with use. I prime projects with a layer of gesso and finish with Krylon Acrylic Coating spray, and haven't had any trouble with running, peeling, or melting. I usually work on hard, textured surfaces.The paint mostly has great opacity, except for the light orange and yellow. However, that's a problem shared by the more expensive Molotow markers. The red leans more towards orange I'd like. The black is perfect and covers anything that's dry. Obviously the markers can't hold a huge amount of paint, but I've been happy with how much mileage I've gotten out of them so far.Someone commented that these might be knock-offs of authentic POSCA markers. I don't think this is the case--the shades perfectly match the markers I've purchased from my local art supply."
3173,3173_7,7,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,"However, that's a problem shared by the more expensive Molotow markers.","""Medium nib"" might be a bit deceptive. These are 2mm+ bullet tip nibs--great for some things, but not precision. I really like them in conjunction with a 3M or 1M set with finer nibs. The nibs soften a little with use. I prime projects with a layer of gesso and finish with Krylon Acrylic Coating spray, and haven't had any trouble with running, peeling, or melting. I usually work on hard, textured surfaces.The paint mostly has great opacity, except for the light orange and yellow. However, that's a problem shared by the more expensive Molotow markers. The red leans more towards orange I'd like. The black is perfect and covers anything that's dry. Obviously the markers can't hold a huge amount of paint, but I've been happy with how much mileage I've gotten out of them so far.Someone commented that these might be knock-offs of authentic POSCA markers. I don't think this is the case--the shades perfectly match the markers I've purchased from my local art supply."
3173,3173_10,10,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,外观与包装,负面-标签与真伪争议 (针对海外版/进口版),knock off,"Obviously the markers can't hold a huge amount of paint, but I've been happy with how much mileage I've gotten out of them so far.Someone commented that these might be knock-offs of authentic POSCA markers.","""Medium nib"" might be a bit deceptive. These are 2mm+ bullet tip nibs--great for some things, but not precision. I really like them in conjunction with a 3M or 1M set with finer nibs. The nibs soften a little with use. I prime projects with a layer of gesso and finish with Krylon Acrylic Coating spray, and haven't had any trouble with running, peeling, or melting. I usually work on hard, textured surfaces.The paint mostly has great opacity, except for the light orange and yellow. However, that's a problem shared by the more expensive Molotow markers. The red leans more towards orange I'd like. The black is perfect and covers anything that's dry. Obviously the markers can't hold a huge amount of paint, but I've been happy with how much mileage I've gotten out of them so far.Someone commented that these might be knock-offs of authentic POSCA markers. I don't think this is the case--the shades perfectly match the markers I've purchased from my local art supply."
3180,3180_1,1,填色/大面积上色群,B001ANVDMU,posca,US,4,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,streaky,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.
3180,3180_1,1,填色/大面积上色群,B001ANVDMU,posca,US,4,0.0,positive,色系评价,正面-喜欢鲜艳/高饱和,love the vibrant colors,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.
3180,3180_1,1,填色/大面积上色群,B001ANVDMU,posca,US,4,0.0,negative,绘画表现,负面-涂色不均,streaky,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.
3180,3180_1,1,填色/大面积上色群,B001ANVDMU,posca,US,4,0.0,negative,表面/介质表现,负面-在石头上表现差,streaky,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.,I love the vibrant colors my only dislike is the markers can get very streaky if you don't let them dry fully before coloring over them.
3190,3190_3,3,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,negative,笔头表现,负面-按压泵吸差/漏墨,struggled in the beginning,I struggled in the beginning.,You cannot use it on normal paper. Works on wood and fabric better. I struggled in the beginning. Shake well before use
3190,3190_4,4,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,positive,笔头表现,正面-按压泵吸顺畅,shake well | shake well before use,Shake well before use,You cannot use it on normal paper. Works on wood and fabric better. I struggled in the beginning. Shake well before use
3246,3246_4,4,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,墨水特性,正面-持久/防水,permanent when dry,Coats well and is permanent when dry - although I suggest clear coating anything used often and to seal in the design.,Great for ceramic and glass. Used to make glass globe ornaments. The beveled tip is perfect and allows thick or thin lines and a slight point too. Coats well and is permanent when dry - although I suggest clear coating anything used often and to seal in the design.
3248,3248_1,1,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,墨水特性,正面-环保/安全/无味,no odor,"Great quality, no odor.","Great quality, no odor. The colors were very vivid, except for white, which required several layers to make it opaque. Used these to paint unfinished wood frames."
3248,3248_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,色彩饱和度与混合,正面-鲜艳/饱和,very vivid,"The colors were very vivid, except for white, which required several layers to make it opaque.","Great quality, no odor. The colors were very vivid, except for white, which required several layers to make it opaque. Used these to paint unfinished wood frames."
3292,3292_2,2,儿童/课堂使用群,B001ANVDMU,posca,US,5,0.0,positive,笔头耐用性,正面-寿命长,they last,"They last a long time, and they are good for most media.","My daughter started using these in school, and she loves them. They last a long time, and they are good for most media."
3297,3297_4,4,儿童/课堂使用群,B001ANVDMU,posca,US,4,0.0,negative,笔头耐用性,负面-寿命不匹配,dried up,Worried about how long they will last - have not checked to see if they have dried up or not.,These work great.  I bought 3 boxes to use with students on a wooden sign project.  Not one ran out... Worried about how long they will last - have not checked to see if they have dried up or not.
3299,3299_1,1,多表面diy/定制群,B001ANVDMU,posca,US,3,0.0,negative,性价比,负面-价格昂贵,costly,Price could be lower or discounted to meet “Amazon Choice” purchase.I was disappointed to find out that the product only contained such a small amount of paint for each pen/marker.It would be very costly to have to purchase a new set to replenish.Product was used for personal art work and customizing personal items.,Price could be lower or discounted to meet “Amazon Choice” purchase.I was disappointed to find out that the product only contained such a small amount of paint for each pen/marker.It would be very costly to have to purchase a new set to replenish.Product was used for personal art work and customizing personal items.
3301,3301_1,1,儿童/课堂使用群,B001ANVDMU,posca,US,5,0.0,positive,性价比,正面-性价比高,good price,Ours kids loved itGood price for what you get,Ours kids loved itGood price for what you get
3323,3323_1,1,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,watered down,They are really pigmented but did get sort of “watered down” after a minute but you just can fix it by drawing a few random lines.,They are really pigmented but did get sort of “watered down” after a minute but you just can fix it by drawing a few random lines. Good quality and good colors
3332,3332_3,3,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,外观与包装,正面-包装美观/保护好,well packaged,"Well packaged, fast delivery.I also loved the newspaper it came wrapped in.","Great product! Fantastic for all kinds of arts and craft projects. Well packaged, fast delivery.I also loved the newspaper it came wrapped in."
3342,3342_11,11,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,墨水特性,正面-环保/安全/无味,water based,"Non refillable, water based, safe n fun, colors stay bright.","Love these things. Bought all the sizes from each set of 15. I'm drawing on everything that has a surface. It's paint, but in a pen. No mess!! No clean up. Ugh, love it! And it was delivered so fast! My God. Best thing that's happened to me as an artist since I first put pencil to paper. Non refillable, water based, safe n fun, colors stay bright. If you do work and want to protect it, spray some Krylon on the artwork. Polyurethane or gloss to varnish. I'm buying more.....for life....my KIDS kids are gonna use this stuff. And nobody really knows about it yet. Visit posca.com and YouTube for FAQs and details."
3342,3342_11,11,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,多样性与适配性,正面-可补充性 (Can be replenished),refillable,"Non refillable, water based, safe n fun, colors stay bright.","Love these things. Bought all the sizes from each set of 15. I'm drawing on everything that has a surface. It's paint, but in a pen. No mess!! No clean up. Ugh, love it! And it was delivered so fast! My God. Best thing that's happened to me as an artist since I first put pencil to paper. Non refillable, water based, safe n fun, colors stay bright. If you do work and want to protect it, spray some Krylon on the artwork. Polyurethane or gloss to varnish. I'm buying more.....for life....my KIDS kids are gonna use this stuff. And nobody really knows about it yet. Visit posca.com and YouTube for FAQs and details."
3346,3346_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,She has not been disappointed and continues to enjoy creating beautiful artwork with these easy to use markers.,Ten year old Great granddaughter is quite an artist and specially asked for a Posca Marker set.  She has not been disappointed and continues to enjoy creating beautiful artwork with these easy to use markers.
3346,3346_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,She has not been disappointed and continues to enjoy creating beautiful artwork with these easy to use markers.,Ten year old Great granddaughter is quite an artist and specially asked for a Posca Marker set.  She has not been disappointed and continues to enjoy creating beautiful artwork with these easy to use markers.
3371,3371_1,1,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,positive,性价比,正面-性价比高,deal,Good quality and a better deal than buying them at a craft store.,Good quality and a better deal than buying them at a craft store. Seems like they dry out pretty quickly while using them but may be normal for acrylic pens.
3371,3371_2,2,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,negative,笔头耐用性,负面-寿命不匹配,dry out,Seems like they dry out pretty quickly while using them but may be normal for acrylic pens.,Good quality and a better deal than buying them at a craft store. Seems like they dry out pretty quickly while using them but may be normal for acrylic pens.
3404,3404_1,1,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,场景表现,正面-适合大面积填色,great for coloring,These are definitely great for coloring fabric.,These are definitely great for coloring fabric.
3420,3420_1,1,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,Little expensive used for drawing,Little expensive used for drawing
3441,3441_3,3,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,场景表现,正面-适合插画创作,mixed media,"I use them mainly in mixed media drawing, though I've also used them to label planters for my container garden and various household items.","I love these! It has been my first experience using paint pens, and I plan to buy more. I use them mainly in mixed media drawing, though I've also used them to label planters for my container garden and various household items. I haven't had any problems with them drying out, even after being left on my desk unused for a month or two at a time. Some of the pens spurt out profuse amounts of paint when you press the tip in, but I've only had this issue with 3 of them. I just make sure to use a scrap piece of paper to test them while they're in use and use the leaky ones with caution as once you blot them they still mark just fine. They draw splendidly and I love how the paint sticks to most surfaces.I'm not sure what the paint is, but it layers over dry media just fine. It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque). I can use it with a layer of fixative over pastels, without the fixative the tips tend to pick up the pigment and it takes a while to get it off. The medium points work well for filling in the designs I do, though I want to get some finer points for more detailed work and lettering. I can't read the instructions, so to be safe I shook them for five minutes before the first use and two minutes before using them when they have been sitting a while, giving them a good shake before I reload the tip during use. I also always store them tip up in the box on top of my desk.I look forward to picking up some more colors and tip sizes! They're quite addictive and I love the bright colors."
3441,3441_8,8,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,颜色种类,正面-色彩丰富,all the colors,"It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque).","I love these! It has been my first experience using paint pens, and I plan to buy more. I use them mainly in mixed media drawing, though I've also used them to label planters for my container garden and various household items. I haven't had any problems with them drying out, even after being left on my desk unused for a month or two at a time. Some of the pens spurt out profuse amounts of paint when you press the tip in, but I've only had this issue with 3 of them. I just make sure to use a scrap piece of paper to test them while they're in use and use the leaky ones with caution as once you blot them they still mark just fine. They draw splendidly and I love how the paint sticks to most surfaces.I'm not sure what the paint is, but it layers over dry media just fine. It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque). I can use it with a layer of fixative over pastels, without the fixative the tips tend to pick up the pigment and it takes a while to get it off. The medium points work well for filling in the designs I do, though I want to get some finer points for more detailed work and lettering. I can't read the instructions, so to be safe I shook them for five minutes before the first use and two minutes before using them when they have been sitting a while, giving them a good shake before I reload the tip during use. I also always store them tip up in the box on top of my desk.I look forward to picking up some more colors and tip sizes! They're quite addictive and I love the bright colors."
3441,3441_8,8,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,completely opaque,"It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque).","I love these! It has been my first experience using paint pens, and I plan to buy more. I use them mainly in mixed media drawing, though I've also used them to label planters for my container garden and various household items. I haven't had any problems with them drying out, even after being left on my desk unused for a month or two at a time. Some of the pens spurt out profuse amounts of paint when you press the tip in, but I've only had this issue with 3 of them. I just make sure to use a scrap piece of paper to test them while they're in use and use the leaky ones with caution as once you blot them they still mark just fine. They draw splendidly and I love how the paint sticks to most surfaces.I'm not sure what the paint is, but it layers over dry media just fine. It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque). I can use it with a layer of fixative over pastels, without the fixative the tips tend to pick up the pigment and it takes a while to get it off. The medium points work well for filling in the designs I do, though I want to get some finer points for more detailed work and lettering. I can't read the instructions, so to be safe I shook them for five minutes before the first use and two minutes before using them when they have been sitting a while, giving them a good shake before I reload the tip during use. I also always store them tip up in the box on top of my desk.I look forward to picking up some more colors and tip sizes! They're quite addictive and I love the bright colors."
3441,3441_13,13,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,色彩饱和度与混合,正面-鲜艳/饱和,bright colors,They're quite addictive and I love the bright colors.,"I love these! It has been my first experience using paint pens, and I plan to buy more. I use them mainly in mixed media drawing, though I've also used them to label planters for my container garden and various household items. I haven't had any problems with them drying out, even after being left on my desk unused for a month or two at a time. Some of the pens spurt out profuse amounts of paint when you press the tip in, but I've only had this issue with 3 of them. I just make sure to use a scrap piece of paper to test them while they're in use and use the leaky ones with caution as once you blot them they still mark just fine. They draw splendidly and I love how the paint sticks to most surfaces.I'm not sure what the paint is, but it layers over dry media just fine. It was really fun to experiment with them on black paper (all the colors show up great, though the white needed an extra layer over the first to be completely opaque). I can use it with a layer of fixative over pastels, without the fixative the tips tend to pick up the pigment and it takes a while to get it off. The medium points work well for filling in the designs I do, though I want to get some finer points for more detailed work and lettering. I can't read the instructions, so to be safe I shook them for five minutes before the first use and two minutes before using them when they have been sitting a while, giving them a good shake before I reload the tip during use. I also always store them tip up in the box on top of my desk.I look forward to picking up some more colors and tip sizes! They're quite addictive and I love the bright colors."
3456,3456_3,3,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,性价比,正面-性价比高,great price,Great price,My daughter loves these! She has used them for numerous art projects. Great price
3462,3462_1,1,儿童/课堂使用群,B001ANVDMU,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,user friendly,"Very user friendly, my child wants the big pack next time","Very user friendly, my child wants the big pack next time"
3464,3464_1,1,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,"While these are pretty expensive, they are worth it!","While these are pretty expensive, they are worth it! We use them to paint rocks so we have worn the tips on some, they still work but do not draw a fine line....but I expected that."
3469,3469_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,教育与启发,正面-激发创意/乐趣,fun to use,These pens are very fun to use.,This product allowed me to draw in a new creative art style. These pens are very fun to use. I enjoy how bold the colors come out. They don't take a long time to dry which is convenient so I can keep drawing. I plan on buying more in the future!
3479,3479_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,教育与启发,正面-激发创意/乐趣,fun to use,"One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)","Attached some work I did using these markers. One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)"
3479,3479_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,my first set,"One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)","Attached some work I did using these markers. One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)"
3479,3479_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,性价比,正面-性价比高,inexpensive,"One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)","Attached some work I did using these markers. One was on like a wooden canvas sort of thing and the other one was on a welding helmet.My mom bought this for me from this seller and honestly the markers are pretty good.Quality -~is pretty good if you’re a beginner or someone who is just doing a small project.~decent set of colors~GREAT QUALITY FOR THE PRICE~I do feel like most of the time the ink looks chalky (at least on plastic)~oh and the tips usually fallout if you puncture a piece of paper(but you can just stick it back inside)~white seems to have the least best quality from the rest which is unfortunateThat being said, this is my first set of acrylic markers I used but I’m still giving them 5 stars despite the flaws because they’re inexpensive and fun to use:-)"
3495,3495_1,1,填色/大面积上色群,B001ANVDMU,posca,US,4,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,solid color,These markers work but are not a bright solid color.,These markers work but are not a bright solid color. Need many coat to fill. Was hoping to use as touch up for outdoor acrylic chips.
3513,3513_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,流畅性,负面-出墨过多/漏墨,bleed through,"They go on smoothly and are opaque, but can be easily covered by acrylic paint (they don't bleed through).","Wonderful markers for anyone working in acrylic.  They go on smoothly and are opaque, but can be easily covered by acrylic paint (they don't bleed through).  I use them for drawing into my acrylic paintings on canvas; so much easier than painting a long thin line with a brush!"
3513,3513_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,negative,场景表现,负面-不适合着色书/填色,bleed through,"They go on smoothly and are opaque, but can be easily covered by acrylic paint (they don't bleed through).","Wonderful markers for anyone working in acrylic.  They go on smoothly and are opaque, but can be easily covered by acrylic paint (they don't bleed through).  I use them for drawing into my acrylic paintings on canvas; so much easier than painting a long thin line with a brush!"
3514,3514_2,2,儿童/课堂使用群,B001ANVDMU,posca,US,5,0.0,positive,容量,正面-容量大/耐用,longevity,"Sheerness, longevity were excellent.","They really like these. Sheerness, longevity were excellent. I like the value for the money. I bought two one for each child."
3521,3521_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Lasted and lasted, easy to use!","These worked awesome to paint rocks! Lasted and lasted, easy to use! Wider point...great for coloring in or wide lines"
3521,3521_2,2,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Lasted and lasted, easy to use!","These worked awesome to paint rocks! Lasted and lasted, easy to use! Wider point...great for coloring in or wide lines"
3521,3521_3,3,多表面diy/定制群,B001ANVDMU,posca,US,5,0.0,positive,场景表现,正面-适合大面积填色,great for coloring,Wider point...great for coloring in or wide lines,"These worked awesome to paint rocks! Lasted and lasted, easy to use! Wider point...great for coloring in or wide lines"
3522,3522_3,3,精细绘画/插画创作群,B001ANVDMU,posca,US,5,0.0,positive,颜色种类,正面-色彩丰富,many colors,"Works on practically any surface, and the many colors look great.","Highly recommended no matter what the reason you're looking for paint markers. Great for artwork, has a decently fine point but can also be used for filling. Works on practically any surface, and the many colors look great."
3539,3539_1,1,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Love the pens- easy to use and colors are very bright!,Love the pens- easy to use and colors are very bright! Use them for rock painting - However.... I'm wondering if anyone has ever experienced the colors (particularity black) smear when applying a sealer. I waited 24hrs after painting to apply sealer and it still smeared 😞
3539,3539_1,1,多表面diy/定制群,B001ANVDMU,posca,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,Love the pens- easy to use and colors are very bright!,Love the pens- easy to use and colors are very bright! Use them for rock painting - However.... I'm wondering if anyone has ever experienced the colors (particularity black) smear when applying a sealer. I waited 24hrs after painting to apply sealer and it still smeared 😞
3546,3546_2,2,儿童/课堂使用群,B001ANVDMU,posca,US,3,0.0,positive,笔身与易用性,正面-易于使用,easy to use,It’s actually not easy to use.,My kids want these pens because they saw from YouTube.  It’s actually not easy to use.  Need to shake for a long time.  And price is high but not as long last than other color pens like marker.  I think they are overpriced.
3546,3546_2,2,儿童/课堂使用群,B001ANVDMU,posca,US,3,0.0,positive,教育与启发,正面-适合初学者,easy to use,It’s actually not easy to use.,My kids want these pens because they saw from YouTube.  It’s actually not easy to use.  Need to shake for a long time.  And price is high but not as long last than other color pens like marker.  I think they are overpriced.
3546,3546_4,4,儿童/课堂使用群,B001ANVDMU,posca,US,3,0.0,negative,性价比,负面-价格昂贵,price is high,And price is high but not as long last than other color pens like marker.,My kids want these pens because they saw from YouTube.  It’s actually not easy to use.  Need to shake for a long time.  And price is high but not as long last than other color pens like marker.  I think they are overpriced.
3546,3546_5,5,儿童/课堂使用群,B001ANVDMU,posca,US,3,0.0,negative,性价比,负面-价格昂贵,overpriced,I think they are overpriced.,My kids want these pens because they saw from YouTube.  It’s actually not easy to use.  Need to shake for a long time.  And price is high but not as long last than other color pens like marker.  I think they are overpriced.
3575,3575_2,2,精细绘画/插画创作群,B001ANVDMU,posca,US,3,0.0,negative,流畅性,负面-出墨过多/漏墨,too much ink,I think my pens have too much ink because drawing on them gets a huge pools of ink coming out and gets everything messy.,"They came in good condition and I had no problem other than the fact that when I push to get more ink out, a large pool of ink comes out instead of gradually escaping and gets my paper all blotched up. I think my pens have too much ink because drawing on them gets a huge pools of ink coming out and gets everything messy. It will take everything forever to dry because of the amount of ink that escapes."
3577,3577_5,5,多表面diy/定制群,B001ANVDMU,posca,US,3,0.0,positive,笔头耐用性,正面-坚固抗损,heavy duty,"Overall, I'd recommend for writing text and simple decorating, but not for heavy duty coloring in.","We used these on plastic planting pots for a craft activity. The colors were beautiful and the pen was fairly precise and smooth. However, if you applied too much in one area (i.e. coloring something in), the paint crumbled and peeled after drying. Overall, I'd recommend for writing text and simple decorating, but not for heavy duty coloring in."
3587,3587_5,5,纸面手账/装饰书写群,B001ANVDMU,posca,US,5,0.0,negative,流畅性,负面-出墨过多/漏墨,bleed through,They don’t bleed through paper and look like good real pain on any surface.,"Just got the markers today and have them to my girlfriend to try them out. Very easy to open and use, and also came with a note and a little candy from the provider which was really cool. They arrived before the estimated time which was about a month and a half, but it only took a month which is good considering they come from japan and have to go through customs. The markers themselves are amazing and work very well. They don’t bleed through paper and look like good real pain on any surface. 10/10"
3587,3587_5,5,纸面手账/装饰书写群,B001ANVDMU,posca,US,5,0.0,negative,场景表现,负面-不适合着色书/填色,bleed through,They don’t bleed through paper and look like good real pain on any surface.,"Just got the markers today and have them to my girlfriend to try them out. Very easy to open and use, and also came with a note and a little candy from the provider which was really cool. They arrived before the estimated time which was about a month and a half, but it only took a month which is good considering they come from japan and have to go through customs. The markers themselves are amazing and work very well. They don’t bleed through paper and look like good real pain on any surface. 10/10"
